date,high,low,open,close,volume,adjclose,blocks-size,avg-block-size,n-transactions-per-block,n-payments-per-block,n-transactions-total,median-confirmation-time,avg-confirmation-time,total-bitcoins,market-price,market-cap,trade-volume,hash-rate,difficulty,transaction-fees,transaction-fees-usd,fees-usd-per-transaction,cost-per-transaction-percent,cost-per-transaction,n-unique-addresses,n-transactions,n-payments,transactions-per-second,output-volume,mempool-count,mempool-growth,mempool-size,utxo-count,n-transactions-excluding-popular,estimated-transaction-volume,estimated-transaction-volume-usd
2017-03-01,1222.5,1179.68994140625,1180.0400390625,1222.5,229056992.0,1222.5,,,,,,14.3833333333333,151.15008040320694,,1190.89,19273988054.3348,8993970.4559,,440779902286.0,,,,,,,,,,2493836.06705262,51267.5,,46371068.0,,311841.0,,
2017-03-02,1262.1300048828125,1215.6199951171875,1224.6800537109375,1251.010009765625,368275008.0,1251.010009765625,,,,,,,56.1495344951062,,,,,3449462.734933528,,,,,0.642877318390692,,565742.0,,,3.11666666666667,,85597.0,1233.73333333333,64721976.0,,,348069.65023602,431801396.598851
2017-03-03,1280.31005859375,1250.7099609375,1250.7099609375,1274.989990234375,315739008.0,1274.989990234375,105763.223261,0.985290046357615,2233.84105960265,,201323192.0,,155.317732822484,,,,,,,259.68606189,331593.739397727,0.983053391235739,,8.1278732493868,,337310.0,,3.03333333333333,,,1134.65,,,,,
2017-03-04,1279.4000244140625,1230.510009765625,1277.4300537109375,1255.1500244140625,183270000.0,1255.1500244140625,,,,,,21.15,169.05721730711394,,1287.0,20814968057.0,9709655.67,,460769358090.0,,,,,,,,,3.78333333333333,1974194.90352171,53204.5,1555.85,53823385.0,,262482.0,,
2017-03-05,1267.2900390625,1238.06005859375,1254.2900390625,1267.1199951171875,134127000.0,1267.1199951171875,,,,,,,48.9886313258805,,,,,3361582.213987116,,,,,1.18867674041354,,524843.0,,,,,40979.5,,58001837.5,,,172858.20186682,218660855.895447
2017-03-06,1276.0,1264.5999755859375,1267.469970703125,1272.8299560546875,153656992.0,1272.8299560546875,106186.687534,0.965532563380282,2026.27464788732,,202206462.0,,55.8875630612999,,,,,,,238.98093612,306799.966237505,1.06288984897645,,9.13034189970902,,287731.0,,2.06666666666667,,69797.5,873.066666666667,63330837.5,,,,
2017-03-07,1275.550048828125,1204.800048828125,1273.2099609375,1223.5400390625,291256000.0,1223.5400390625,,,,,,14.0333333333333,107.35910028756071,,1279.5,19918576780.0,5472869.325,,460769358090.0,,,,,,,,,3.23333333333333,2099918.94173596,,1546.7,,,323888.0,,
2017-03-08,1232.1600341796875,1148.0799560546875,1223.22998046875,1150.0,332603008.0,1150.0,,,,,,,39.8605443936312,,,,,3321030.01541913,,,,,0.774866820820965,,526233.0,,,3.98333333333333,,45840.5,1615.71666666667,53857417.5,,,263042.05529824,315179702.137921
2017-03-09,1197.4599609375,1141.22998046875,1150.3499755859375,1188.489990234375,212283008.0,1188.489990234375,106612.025864,0.991798216216216,2051.56756756757,,203118308.0,,189.709872499296,,,,,,,236.67178552,278221.309889894,0.916310895722105,,8.0737670270553,,303632.0,,,,39472.5,,48818767.0,,,,
2017-03-10,1270.469970703125,1077.25,1189.3599853515625,1116.719970703125,563795968.0,1116.719970703125,,,,,,10.0833333333333,86.7067499725212,,1192.09,20050036174.6781,9159399.6732,,460769358090.0,,,,,,,,,2.6,2751691.90466802,45074.0,921.7,57264740.5,,304333.0,,
2017-03-11,1193.8299560546875,1116.3199462890625,1116.3199462890625,1175.8299560546875,283320000.0,1175.8299560546875,,,,,,,29.8272847128883,,,,,3344125.478047892,,,,,0.997990475064672,,518976.0,,,2.78333333333333,,,1366.73333333333,,,,208985.42190941,243728155.220018
2017-03-12,1226.97998046875,1175.3599853515625,1176.6199951171875,1221.3800048828125,227176000.0,1221.3800048828125,107062.17399,0.960146464516129,1426.51612903226,,204012189.0,,31.7587239282691,,,,,,,190.62879952,229987.080871281,1.03888390891313,,11.622891840696,,221110.0,,3.48333333333333,,10185.0,1461.66666666667,36576019.0,,,,
2017-03-13,1237.3699951171875,1217.030029296875,1221.780029296875,1231.9200439453125,380276992.0,1231.9200439453125,,,,,,17.175,77.5674817005949,,1227.68,20075711447.0155,7110415.64,,460769358090.0,,,,,,,,,,2089770.0201327,25283.0,,23125098.0,,267429.0,,
2017-03-14,1244.81005859375,1220.719970703125,1232.1600341796875,1240.0,245306000.0,1240.0,,,,,,,36.4612221353665,,,,,3429201.077293728,,,,,0.809611129316324,,561535.0,,,2.6,,28899.5,1091.58333333333,30776508.0,,,279741.4260405,347466704.53874
2017-03-15,1251.6099853515625,1239.75,1240.1600341796875,1249.6099853515625,297804992.0,1249.6099853515625,107503.655104,0.983983570422535,2059.39436619718,,204816495.0,,92.8813250596256,,,,,,,236.25501962,302074.609605713,1.00495235841228,,8.60191896415393,,292434.0,,2.4,,,1429.21666666667,,,,,
2017-03-16,1257.97998046875,1152.43994140625,1251.3299560546875,1187.81005859375,638568000.0,1187.81005859375,,,,,,14.25,61.27958096721645,,1257.0,18779113767.625,4909138.08,,460769358090.0,,,,,,,,,3.95,3316344.04046339,14763.0,1724.06666666667,24923969.0,,321647.0,,
2017-03-17,1180.1600341796875,1099.5699462890625,1180.1600341796875,1100.22998046875,706598976.0,1100.22998046875,,,,,,,44.951657625527,,,,,3455378.184753985,,,,,0.452369029257388,,532934.0,,,,,18578.0,,26381968.5,,,487106.22190253,552676695.368399
2017-03-18,1114.0699462890625,957.655029296875,1099.68994140625,973.8179931640625,621302016.0,973.8179931640625,107947.899258,0.942046318471339,1678.53503184713,,205728274.0,,21.0023753243009,,,,,,,217.05770532,226386.767937738,0.852266762807292,,8.68539676440973,,263530.0,,2.75,,28166.5,1125.31666666667,19838593.0,,,,
2017-03-19,1069.9100341796875,976.72998046875,976.72998046875,1036.739990234375,406648000.0,1036.739990234375,,,,,,8.61666666666667,78.9971590466681,,967.69,17038551415.5,20683899.5819,,475705205061.0,,,,,,,,,2.7,6345239.35675552,,1388.46666666667,,,264398.0,,
2017-03-20,1063.030029296875,1036.6800537109375,1037.239990234375,1054.22998046875,286529984.0,1054.22998046875,,,,,,,20.3550208494067,,,,,3561598.2231778777,,,,,0.668063998349863,,512638.0,,,4.75,,3167.0,1842.08333333333,2876386.5,,,290510.52495268,301488144.209954
2017-03-21,1122.4300537109375,1055.3599853515625,1055.3599853515625,1120.5400390625,337391008.0,1120.5400390625,108375.42017,0.982003845070423,2028.55633802817,,206538993.0,,102.204643604668,,,,,,,248.6366135,271402.322753204,0.935818447096726,,7.66018275165117,,288055.0,,,,4838.0,,3576155.0,,,,
2017-03-22,1120.6500244140625,1014.2100219726562,1120.6500244140625,1049.1400146484375,380840992.0,1049.1400146484375,,,,,,13.3,48.09387273658485,,1113.0,,12365630.34,,475705205061.0,,,,,,,,,2.61666666666667,5240108.86225002,7214.5,1264.3,8786103.0,,311186.0,,
2017-03-23,1058.010009765625,1028.9300537109375,1050.050048828125,1038.5899658203125,248540000.0,1038.5899658203125,,,,,,,35.7860734847455,,,16777015683.3003,,3595072.830341044,,,,,0.690829556025212,,537475.0,,,2.58333333333333,,,1207.48333333333,,,,301915.09373221,312768150.521022
2017-03-24,1040.469970703125,934.3579711914062,1038.449951171875,937.52001953125,491038016.0,937.52001953125,108813.851508,0.869937534090908,1645.00568181818,,207430961.0,,21.800005138799,,,,,,,231.55050182,229193.511157601,0.791630006657898,,8.30842585909628,,289521.0,,3.6,,3782.5,1784.75,2722713.0,,,,
2017-03-25,975.760986328125,903.7130126953125,936.5399780273438,972.7789916992188,435803008.0,972.7789916992188,,,,,,9.55,17.7083218458821,,927.93,,14801847.5571,,475705205061.0,,,,,,,,,,3359560.98986222,3913.0,,7139036.0,,238389.0,,
2017-03-26,1007.9600219726562,954.1859741210938,974.0150146484375,966.7249755859375,303668000.0,966.7249755859375,,,,,,,10.6173508379278,,,15538761150.0,,3587653.559469174,,,,,0.940971340745558,,462863.0,,,2.3,,519.0,925.833333333333,309123.5,,,242136.68131684,234975161.590919
2017-03-27,1046.4000244140625,971.9840087890625,972.0549926757812,1045.77001953125,372535008.0,1045.77001953125,109203.443318,0.900950257575758,1759.7803030303,,208183230.0,,30.9113358486439,,,,,,,194.84378734,195595.527269995,0.842028004830127,,7.93782924682758,,232291.0,,2.8,,,1261.01666666667,,,,,
2017-03-28,1064.6500244140625,1027.72998046875,1044.5799560546875,1047.1500244140625,326332000.0,1047.1500244140625,,,,,,10.7,104.28253910278904,,1041.04,,9014906.7008,,475705205061.0,,,,,,,,,3.36666666666667,2332205.31071143,11504.5,1641.81666666667,9737980.0,,288024.0,,
2017-03-29,1055.1300048828125,1015.8800048828125,1046.0799560546875,1039.969970703125,298457984.0,1039.969970703125,,,,,,,80.5447810573684,,,16572178477.0,,3618057.403193488,,,,,0.763627187617174,,534780.0,,,,,4936.0,,11645747.0,,,261122.67661725,270264531.240309
2017-03-30,1049.2900390625,1020.0399780273438,1042.2099609375,1026.4300537109375,352968992.0,1026.4300537109375,109610.313779,0.962550097560976,1760.90243902439,,208994833.0,,14.8201013144679,,,,,,,203.40448684,214200.896080094,0.727549967325242,,8.19619696206767,,288788.0,,2.38333333333333,,4032.5,994.95,3229729.5,,,,
2017-03-31,1074.9200439453125,1026.6400146484375,1026.6400146484375,1071.7900390625,447287008.0,1071.7900390625,,,,,,20.475,38.64719246449355,,1034.74,,8954743.434,,499635929816.0,,,,,,,,,2.55,3573848.96368429,,1252.48333333333,,,253693.0,,
2017-04-01,1091.719970703125,1061.0899658203125,1071.7099609375,1080.5,289633984.0,1080.5,,,,,,,68.2691298290057,,,17843273652.5502,,3506716.603028721,,,,,0.734446608984975,,502791.0,,,3.35,,12701.0,1271.78333333333,10370982.0,,,253991.2750026,275732331.549016
2017-04-02,1107.5899658203125,1075.449951171875,1080.6099853515625,1102.1700439453125,514187008.0,1102.1700439453125,110025.507761,0.824273556962025,1545.58860759494,,209799698.0,,11.9982043494956,,,,,,,180.73640574,198867.525756953,0.807793805321801,,9.66216765766556,,244203.0,,,,3866.0,,2235125.0,,,,
2017-04-03,1151.739990234375,1102.949951171875,1102.949951171875,1143.81005859375,580444032.0,1143.81005859375,,,,,,8.18333333333333,27.800114165943448,,1079.99,,8283501.7002,,499635929816.0,,,,,,,,,2.58333333333333,4163240.2137806,19711.0,1144.36666666667,12675972.5,,282680.0,,
2017-04-04,1156.43994140625,1120.52001953125,1145.52001953125,1133.25,436310016.0,1133.25,,,,,,,22.5920982909477,,,18648816532.5,,3704147.329565101,,,,,0.586986210248813,,496731.0,,,3.08333333333333,,,1347.03333333333,,,,304742.02680432,348486729.241388
2017-04-05,1135.0899658203125,1113.6300048828125,1134.1400146484375,1124.780029296875,414784000.0,1124.780029296875,110432.543145,0.966858444444444,1954.04320987654,,210587743.0,,219.595411213225,,,,,,,236.29861443,274597.350905929,0.839790909331461,,8.17680983458892,,316555.0,,3.9,,13602.0,1687.73333333333,12118667.5,,,,
2017-04-06,1188.3699951171875,1125.81005859375,1125.81005859375,1182.6800537109375,511222016.0,1182.6800537109375,,,,,,11.5333333333333,55.8078690712447,,1133.53,,6324972.7117,,499635929816.0,,,,,,,,,,2045375.19459594,17547.5,,16350214.5,,284981.0,,
2017-04-07,1186.5799560546875,1163.3900146484375,1178.93994140625,1176.9000244140625,317022016.0,1176.9000244140625,,,,,,,29.2451151739055,,,19390527000.0,,3672333.296482463,,,,,0.689138277885976,,542132.0,,,2.58333333333333,,7411.5,1002.48333333333,45946089.5,,,345818.21691469,411459319.524365
2017-04-08,1184.97998046875,1162.5799560546875,1172.6500244140625,1175.949951171875,209312000.0,1175.949951171875,110891.281675,0.974429496350364,1656.63503649635,,211489676.0,,25.5607047626338,,,,,,,171.61302076,207868.700942155,0.895742539492097,,9.92163882683571,,226959.0,,2.2,,,1060.23333333333,,,,,
2017-04-09,1197.2099609375,1171.8599853515625,1176.5699462890625,1187.8699951171875,242343008.0,1187.8699951171875,,,,,,7.6,40.3337627019595,,1184.03,,3218963.1595,,499635929816.0,,,,,,,,,3.3,1512371.72667518,3872.5,1436.45,3340351.0,,234391.0,,
2017-04-10,1190.3399658203125,1179.0400390625,1187.300048828125,1187.1300048828125,215883008.0,1187.1300048828125,,,,,,,34.4307549223666,,,19690325887.5,,3789422.1841963967,,,,,0.903119800557719,,548201.0,,,,,13919.0,,8867803.0,,,228270.44054374,276975890.505248
2017-04-11,1208.0699462890625,1187.4599609375,1187.4599609375,1205.010009765625,216182000.0,1205.010009765625,111306.811016,0.962831892215569,1843.67065868263,,212229346.0,,17.7810966984923,,,,,,,226.34667638,277087.791711817,0.896991310396031,,9.21768395598103,,307893.0,,2.46666666666667,,14131.0,1028.33333333333,15542883.5,,,,
2017-04-12,1207.1400146484375,1196.760009765625,1204.81005859375,1200.3699951171875,288702016.0,1200.3699951171875,,,,,,16.3,61.6440505775252,,1219.09,,4252905.1831,,499635929816.0,,,,,,,,,3.3,2068435.88265546,,1512.2,,,273122.0,,
2017-04-13,1205.8900146484375,1156.43994140625,1201.02001953125,1169.280029296875,351968992.0,1169.280029296875,,,,,,,36.8910703902494,,,19178297060.0,,3768133.295521136,,,,,0.725660497604618,,449522.0,,,3.7,,23911.5,1708.91666666667,24393595.5,,,248404.68272295,296565393.518839
2017-04-14,1190.800048828125,1159.7900390625,1170.3299560546875,1167.5400390625,254827008.0,1167.5400390625,111730.695199,0.995109366906475,2087.8273381295,,213043164.0,,166.344737082292,,,,,,,235.48446532,283173.491550717,0.960932964412007,,8.0623079402061,,290208.0,,,,47637.0,,38495814.0,,,,
2017-04-15,1188.0,1164.9599609375,1167.300048828125,1172.52001953125,203559008.0,1172.52001953125,,,,,,16.1,153.5380400911058,,1170.36,,10502646.7896,,520808749422.0,,,,,,,,,2.85,1610347.3036073,8833.5,1246.55,15220011.0,,265810.0,,
2017-04-16,1187.219970703125,1172.6099853515625,1172.6099853515625,1182.93994140625,183231008.0,1182.93994140625,,,,,,,29.0423800218524,,,,,3727936.320298501,,,,,0.97329049634696,,429264.0,,,2.78333333333333,,,1120.75,,,,209280.7803511,248893303.715128
2017-04-17,1194.9000244140625,1172.6500244140625,1183.25,1193.9100341796875,253206000.0,1193.9100341796875,112152.812663,0.930786485507246,1776.69565217391,,213815471.0,,18.5864754548873,,,19404914392.5,,,,180.72834518,225744.074968285,0.880808121081756,,9.38516282180037,,245184.0,,3.8,,871.0,1551.78333333333,894069.5,,,,
2017-04-18,1217.5699462890625,1193.77001953125,1193.77001953125,1211.6700439453125,270524000.0,1211.6700439453125,,,,,,16.575,79.47318920344875,,1176.97,,4149184.1107,,520808749422.0,,,,,,,,,,2456420.95456178,19887.5,,13729021.5,,296133.0,,
2017-04-19,1215.510009765625,1205.0799560546875,1212.1300048828125,1210.2900390625,288060992.0,1210.2900390625,,,,,,,25.9045008967566,,,,,3636471.778448948,,,,,0.800818657821078,,566249.0,,,3.01666666666667,,14231.0,1150.65,17842530.0,,,252819.66835915,305279308.340359
2017-04-20,1240.7900390625,1208.4100341796875,1211.0799560546875,1229.0799560546875,315108000.0,1229.0799560546875,112561.873562,0.973990101449275,1941.41304347826,,214675280.0,,46.0722921793602,,,19857061169.4623,,,,228.37557725,281117.046687716,1.04451670043293,,9.00813475882068,,267915.0,,3.35,,,1396.33333333333,,,,,
2017-04-21,1235.93994140625,1215.56005859375,1229.4200439453125,1222.050048828125,272167008.0,1222.050048828125,,,,,,14.875,112.9587322776457,,1236.63,,7401082.1544,,520808749422.0,,,,,,,,,4.93333333333333,2339052.35665682,16341.5,2407.78333333333,22328324.0,,324844.0,,
2017-04-22,1235.56005859375,1208.469970703125,1222.7099609375,1231.7099609375,249320000.0,1231.7099609375,,,,,,,33.2559480690085,,,,,3809461.380002141,,,,,1.13447753717284,,530090.0,,,,,5353.5,,33141529.0,,,178071.29064072,220730616.638858
2017-04-23,1232.199951171875,1203.93994140625,1231.9200439453125,1207.2099609375,258951008.0,1207.2099609375,113000.355878,0.947631065359478,1601.56209150327,,215541445.0,,16.7113306225271,,,20235003230.0,,,,169.67309519,223598.910438968,0.864153718232604,,11.607017707655,,245039.0,,2.26666666666667,,5546.5,814.5,10292258.5,,,,
2017-04-24,1250.93994140625,1209.6300048828125,1209.6300048828125,1250.1500244140625,235806000.0,1250.1500244140625,,,,,,11.8,57.36854919869605,,1240.84,,3232723.2268,,520808749422.0,,,,,,,,,2.85,1940799.63446909,,1327.35,,,217457.0,,
2017-04-25,1267.5799560546875,1249.969970703125,1250.449951171875,1265.489990234375,242556000.0,1265.489990234375,,,,,,,46.5106679013881,,,,,3761380.799477843,,,,,0.694444833649756,,580199.0,,,4.41666666666667,,51967.5,1866.01666666667,31706472.0,,,310021.51939584,393127864.708434
2017-04-26,1294.8299560546875,1265.9300537109375,1265.989990234375,1281.0799560546875,329631008.0,1281.0799560546875,113407.735979,0.971854882352941,2186.08496732026,,216334128.0,,142.033663039435,,,21079907310.0,,,,253.84367765,331998.298824818,0.984354899784503,,8.40530428663121,,334471.0,,,,26059.0,,26200670.0,,,,
2017-04-27,1319.699951171875,1281.300048828125,1281.8800048828125,1317.72998046875,449196992.0,1317.72998046875,,,,,,20.25,125.53642502669499,,1288.02,,11210449.5126,,521839702599.075,,,,,,,,,2.93333333333333,2636893.4472629,56882.0,1124.05,40286762.0,,291567.0,,
2017-04-28,1331.280029296875,1292.3699951171875,1317.739990234375,1316.47998046875,527488992.0,1316.47998046875,,,,,,,40.1681567910417,,,,,3836567.889059681,,,,,0.614168307222307,,582827.0,,,3.58333333333333,,,1430.9,,,,317159.21835551,423281308.506147
2017-04-29,1327.199951171875,1315.2099609375,1317.8399658203125,1321.7900390625,422705984.0,1321.7900390625,113834.217362,0.971570312138729,1972.94219653179,,217271715.0,,211.02630348823,,,22000301960.0,,,,256.37648122,346182.888042601,1.00531982785763,,9.53166986227116,,341319.0,,4.53333333333333,,34129.5,1713.7,33536771.5,,,,
2017-04-30,1347.9100341796875,1314.9200439453125,1321.8699951171875,1347.8900146484375,413115008.0,1347.8900146484375,,,,,,14.5,58.91176282115245,,1333.0,,5235290.85,,521974519553.0,,,,,,,,,,1786432.98478775,6656.0,,7979408.0,,276157.0,,
2017-05-01,1434.3199462890625,1348.300048828125,1348.300048828125,1421.5999755859375,713624000.0,1421.5999755859375,,,,,,,20.9413330846699,,,,,3821883.550069876,,,,,0.677483977373238,,542848.0,,,3.05,,27029.5,1445.85,23418728.0,,,318252.57181609,446976193.582856
2017-05-02,1473.9000244140625,1415.68994140625,1421.030029296875,1452.8199462890625,477337984.0,1452.8199462890625,114295.669912,0.980238126582278,2108.61392405063,,218189730.0,,41.6551992741295,,,,,,,272.67966183,394551.405650326,1.18426648272255,,9.7638044893811,,333161.0,,3.0,,,1182.01666666667,,,,,
2017-05-03,1492.77001953125,1447.489990234375,1453.780029296875,1490.0899658203125,583795968.0,1490.0899658203125,,,,,,18.575,75.46258033353885,,1447.55,23769338280.0,12982815.391,,521974519553.0,,,,,,,,,4.61666666666667,2625551.83579827,26172.0,1686.85,34597971.0,,289205.0,,
2017-05-04,1608.9100341796875,1490.719970703125,1490.719970703125,1537.6700439453125,933548992.0,1537.6700439453125,,,,,,,111.932272934306,,,,,3881003.7613992137,,,,,0.603988124430962,,676231.0,,,,,46613.0,,50986874.0,,,407668.86053759,635339356.026632
2017-05-05,1618.030029296875,1530.31005859375,1540.8699951171875,1555.449951171875,946035968.0,1555.449951171875,114745.060056,0.961245868217055,2071.26356589147,,219173768.0,,138.671213383499,,,,,,,261.31168454,414847.86643166,1.5370371596684,,11.0883304537769,,267193.0,,3.83333333333333,,133902.5,1778.38333333333,97154051.0,,,,
2017-05-06,1578.800048828125,1542.5,1556.81005859375,1578.800048828125,582529984.0,1578.800048828125,,,,,,15.6333333333333,202.20287040729121,,1518.75,25472749500.0,23708416.5,,521974519553.0,,,,,,,,,2.61666666666667,2713257.08179424,,1366.21666666667,,,357023.0,,
2017-05-07,1596.719970703125,1559.760009765625,1579.469970703125,1596.7099609375,1080029952.0,1596.7099609375,,,,,,,312.08441301126,,,,,3914364.825250784,,,,,0.858193213743151,,581370.0,,,4.68333333333333,,49583.0,1889.96666666667,64515661.0,,,282203.83217984,442601453.184986
2017-05-08,1723.3499755859375,1596.9200439453125,1596.9200439453125,1723.3499755859375,1340320000.0,1723.3499755859375,115192.297105,0.968144155555555,2028.31111111111,,220119534.0,,114.572017556313,,,27123223315.4257,,,,316.4495528,534330.624363859,1.4143363729734,,11.5369009336445,,365096.0,,,,27734.0,,44985031.0,,,,
2017-05-09,1833.489990234375,1716.300048828125,1723.8900146484375,1755.3599853515625,1167920000.0,1755.3599853515625,,,,,,10.6166666666667,52.23976115274449,,1651.1,,31765892.653,,521974519553.0,,,,,,,,,3.48333333333333,3162517.25139159,77007.5,1478.23333333333,71093090.5,,326342.0,,
2017-05-10,1788.43994140625,1719.0999755859375,1756.52001953125,1787.1300048828125,915723008.0,1787.1300048828125,,,,,,,38.9168767933676,,,,,4073756.574763835,,,,,0.520698971031019,,592447.0,,,3.01666666666667,,,1301.81666666667,,,,424722.8859326,743762053.06786
2017-05-11,1873.9300537109375,1755.3499755859375,1780.3699951171875,1848.5699462890625,799489984.0,1848.5699462890625,115661.774535,0.961242696296296,2183.28148148148,,221129068.0,,91.0995895350622,,,,,,,279.58022914,512665.3127092,1.73936382784053,,12.2260378997121,,294743.0,,3.81666666666667,,102860.0,1488.58333333333,98422814.0,,,,
2017-05-12,1856.1500244140625,1694.010009765625,1845.760009765625,1724.239990234375,740984000.0,1724.239990234375,,,,,,19.025,96.50835851176379,,1829.0,29875764841.25,26974512.67,,559970892890.0,,,,,,,,,,3073037.69219212,143501.0,,111519729.0,,310036.0,,
2017-05-13,1812.989990234375,1651.0799560546875,1723.1199951171875,1804.9100341796875,579635008.0,1804.9100341796875,,,,,,,166.704320846603,,,,,4221326.561466259,,,,,0.910561139681125,,623294.0,,,2.75,,147144.0,1210.4,104589007.0,,,250751.31640067,426951909.091612
2017-05-14,1831.4200439453125,1776.6199951171875,1800.8599853515625,1808.9100341796875,437196000.0,1808.9100341796875,116089.452949,0.975085658536585,2250.59756097561,,222070336.0,,1104.65701347956,,,,,,,297.47622441,560074.121573774,1.44158028172414,,11.5893037190299,,369098.0,,2.21666666666667,,,937.066666666667,,,,,
2017-05-15,1812.800048828125,1708.5400390625,1808.43994140625,1738.4300537109375,731529024.0,1738.4300537109375,,,,,,10.0333333333333,221.20923533735024,,1780.0,29386757243.75,8581202.0,,559970892890.0,,,,,,,,,4.51666666666667,3103702.08604029,50976.0,1948.06666666667,73487059.0,,320922.0,,
2017-05-16,1785.93994140625,1686.5400390625,1741.699951171875,1734.449951171875,959044992.0,1734.449951171875,,,,,,,42.8648815818185,,,,,4268826.866837841,,,,,0.612801883430993,,453277.0,,,,,134522.0,,120993090.0,,,344977.47539052,594333395.307832
2017-05-17,1864.050048828125,1661.9100341796875,1726.72998046875,1839.0899658203125,1064729984.0,1839.0899658203125,116542.950881,0.981881941935484,2048.56129032258,,223001274.0,,235.670286995389,,,,,,,485.9361122,884050.731096719,2.74291809600506,,13.7181464752303,,317527.0,,1.96666666666667,,171491.0,1226.65,101499583.0,,,,
2017-05-18,1904.47998046875,1807.1199951171875,1818.699951171875,1888.6500244140625,894321024.0,1888.6500244140625,,,,,,12.0833333333333,74.2840760379394,,1783.98,29854588006.4972,31802940.1008,,559970892890.0,,,,,,,,,2.25,3210225.94467315,,960.316666666667,,,280634.0,,
2017-05-19,2004.52001953125,1890.25,1897.3699951171875,1987.7099609375,1157289984.0,1987.7099609375,,,,,,,87.3792907521997,,,,,4274860.982225618,,,,,0.569751444023995,,633618.0,,,3.4,,176382.0,2221.51666666667,93324951.0,,,437720.10435873,845185438.857744
2017-05-20,2084.72998046875,1974.9200439453125,1984.239990234375,2084.72998046875,961336000.0,2084.72998046875,116992.823811,0.967212927272727,2138.21212121212,,223927742.0,,760.950205341289,,,,,,,387.7538543,773438.339689938,2.1922544739727,,13.8499725472718,,352805.0,,,,173688.0,,95015544.0,,,,
2017-05-21,2119.080078125,2037.5,2067.030029296875,2041.199951171875,1147859968.0,2041.199951171875,,,,,,10.2333333333333,437.17630343026156,,2008.84,33481848140.0,24757265.5744,,559970892890.0,,,,,,,,,2.28333333333333,2312823.37124217,129672.5,879.566666666667,100576850.0,,316206.0,,
2017-05-22,2303.89990234375,2017.8699951171875,2043.18994140625,2173.39990234375,1942220032.0,2173.39990234375,,,,,,,45.1172512918188,,,,,4274860.982225619,,,,,0.53929603315177,,604611.0,,,3.33333333333333,,,1361.11666666667,,,,426579.23432809,920544425.97211
2017-05-23,2320.820068359375,2178.5,2191.56005859375,2320.419921875,1378749952.0,2320.419921875,117439.150362,0.978685166666667,2188.75,,224935714.0,,81.615026023376,,,,,,,468.38356854,1066192.03593239,2.80498607212828,,15.3892023516421,,367710.0,,3.91666666666667,,132444.5,1535.46666666667,103940200.5,,,,
2017-05-24,2523.719970703125,2321.3701171875,2321.3701171875,2443.639892578125,1725379968.0,2443.639892578125,,,,,,18.0,64.56365696309145,,2256.32,38115420287.5,31598452.9344,,595921917085.0,,,,,,,,,,3588186.52070508,158204.0,,119647709.0,,327095.0,,
2017-05-25,2763.7099609375,2285.300048828125,2446.239990234375,2304.97998046875,2406700032.0,2304.97998046875,,,,,,,63.7175722662014,,,,,4400811.960649634,,,,,0.504534795714708,,659056.0,,,3.45,,161917.0,1323.18333333333,109154274.0,,,508313.96085129,1318459470.59989
2017-05-26,2573.7900390625,2071.989990234375,2320.889892578125,2202.419921875,1763480064.0,2202.419921875,117912.263651,0.958775267973856,2178.69281045752,,225991952.0,,562.100169332328,,,,,,,469.79624965,1139936.99605205,3.36941465318841,,17.3138788297261,,333340.0,,2.26666666666667,,,850.016666666667,,,,,
2017-05-27,2260.199951171875,1855.8299560546875,2196.27001953125,2038.8699951171875,1700480000.0,2038.8699951171875,,,,,,17.0,710.6990074242076,,2279.82,38211813438.3038,64580050.7724,,595921917085.0,,,,,,,,,3.65,2657377.95140431,160108.0,1499.65,108267784.0,,327298.0,,
2017-05-28,2267.340087890625,2054.080078125,2054.080078125,2155.800048828125,1147139968.0,2155.800048828125,,,,,,,981.434727376646,,,,,4576075.581265672,,,,,1.065984691698,,592663.0,,,,,81863.5,,97536405.0,,,240281.09482633,528810229.383807
2017-05-29,2307.050048828125,2107.169921875,2159.429931640625,2255.610107421875,994625024.0,2255.610107421875,118386.890453,0.977900741721854,2130.05298013245,,226963902.0,,104.308362718165,,,37791336929.5688,,,,494.90441559,1114427.04510492,3.46484882105013,,16.6768593482583,,321638.0,,2.4,,82953.0,977.916666666667,95153244.0,,,,
2017-05-30,2301.9599609375,2124.570068359375,2255.360107421875,2175.469970703125,1443970048.0,2175.469970703125,,,,,,13.925,91.59923840405355,,2290.02,,27788568.2928,,595921917085.0,,,,,,,,,3.55,3826430.14816408,,3004.93333333333,,,342452.0,,
2017-05-31,2311.080078125,2145.570068359375,2187.18994140625,2286.409912109375,1544829952.0,2286.409912109375,,,,,,,75.9007541890392,,,,,4794765.226710832,,,,,0.701424853182537,,614127.0,,,4.56666666666667,,81015.5,2219.01666666667,98610755.5,,,373509.98690076,840617433.492568
2017-06-01,2448.389892578125,2288.330078125,2288.330078125,2407.8798828125,1653180032.0,2407.8798828125,118870.248868,0.977746641176471,1880.64117647059,,227956097.0,,103.440549651468,,,38771535663.75,,,,569.07004507,1363584.7277589,4.26508083212827,,20.1850442031322,,319709.0,,,,84526.5,,102381739.5,,,,
